family,side,entry_time,sweep_t,inv_t,pnl,R,sgn,sweep_delta,sweep_cum,sweep_div,entry_delta,stack,absorption,year
AMD1-1m,L,2024-08-27 09:50:00-04:00,2024-08-27 09:38:00-04:00,2024-08-27 09:50:00-04:00,265.5,1.8566433566433567,1,-273.0,-713.0,0.01987523272828736,261.0,3.0,17.341463414634145,2024
AMD1-1m,S,2024-08-30 09:31:00-04:00,2024-08-30 09:30:00-04:00,2024-08-30 09:31:00-04:00,-77.0,-1.0405405405405406,-1,-188.0,-188.0,-0.022417614397702283,140.0,2.0,31.0,2024
AMD1-1m,S,2024-09-02 09:49:00-04:00,2024-09-02 09:44:00-04:00,2024-09-02 09:49:00-04:00,-29.0,-1.1153846153846154,-1,-95.0,-301.0,0.12206647602081477,54.0,3.0,7.0344827586206895,2024
AMD1-1m,S,2024-09-05 09:43:00-04:00,2024-09-05 09:39:00-04:00,2024-09-05 09:43:00-04:00,-88.0,-1.035294117647059,-1,44.0,-971.0,0.05717080113657496,147.0,3.0,14.235955056179776,2024
AMD1-1m,S,2024-09-09 09:36:00-04:00,2024-09-09 09:33:00-04:00,2024-09-09 09:36:00-04:00,-52.0,-1.0612244897959184,-1,-57.0,-243.0,-0.05150837840269954,234.0,5.0,19.87878787878788,2024
AMD1-1m,L,2024-09-12 09:33:00-04:00,2024-09-12 09:31:00-04:00,2024-09-12 09:33:00-04:00,-123.5,-1.0248962655601659,1,-38.0,-366.0,0.005301312678818379,244.0,2.0,22.42603550295858,2024
AMD1-1m,L,2024-09-13 09:33:00-04:00,2024-09-13 09:30:00-04:00,2024-09-13 09:33:00-04:00,101.0,1.2317073170731707,1,-46.0,-46.0,0.0766516954130044,91.0,1.0,26.08433734939759,2024
AMD1-1m,S,2024-09-17 09:34:00-04:00,2024-09-17 09:31:00-04:00,2024-09-17 09:34:00-04:00,-115.5,-1.0266666666666666,-1,118.0,-14.0,-0.09835970481131771,88.0,3.0,6.43298969072165,2024
AMD1-1m,S,2024-09-19 09:34:00-04:00,2024-09-19 09:30:00-04:00,2024-09-19 09:34:00-04:00,-72.5,-1.0431654676258992,-1,219.0,219.0,0.06026493951259271,235.0,2.0,23.523255813953487,2024
AMD1-1m,S,2024-09-25 09:41:00-04:00,2024-09-25 09:34:00-04:00,2024-09-25 09:41:00-04:00,-89.5,-1.0346820809248556,-1,130.0,-521.0,-0.03556454407778886,443.0,4.0,18.663716814159294,2024
AMD1-1m,L,2024-10-02 09:48:00-04:00,2024-10-02 09:39:00-04:00,2024-10-02 09:48:00-04:00,190.5,1.165137614678899,1,29.0,-1450.0,-0.04120660045276926,560.0,7.0,18.964102564102564,2024
AMD1-1m,S,2024-10-08 09:45:00-04:00,2024-10-08 09:36:00-04:00,2024-10-08 09:45:00-04:00,-65.5,-1.048,-1,-291.0,-292.0,-0.028079195867872796,8.0,3.0,15.688073394495413,2024
AMD1-1m,L,2024-10-11 09:43:00-04:00,2024-10-11 09:30:00-04:00,2024-10-11 09:43:00-04:00,239.5,3.471014492753623,1,-286.0,-286.0,-0.0627364460798459,331.0,9.0,22.446428571428573,2024
AMD1-1m,S,2024-10-15 09:38:00-04:00,2024-10-15 09:35:00-04:00,2024-10-15 09:38:00-04:00,127.5,2.0238095238095237,-1,-478.0,-734.0,-0.05037361668919912,205.0,8.0,18.516666666666666,2024
AMD1-1m,L,2024-10-30 10:05:00-04:00,2024-10-30 09:30:00-04:00,2024-10-30 10:05:00-04:00,3.0,0.012295081967213115,1,-328.0,-328.0,-0.057861541839295774,-119.0,1.0,30.492537313432837,2024
AMD1-1m,L,2024-10-31 09:37:00-04:00,2024-10-31 09:32:00-04:00,2024-10-31 09:37:00-04:00,-102.5,-1.0301507537688441,1,-121.0,-650.0,0.05922217175096093,329.0,1.0,32.4125,2024
AMD1-1m,S,2024-11-01 09:45:00-04:00,2024-11-01 09:42:00-04:00,2024-11-01 09:45:00-04:00,-50.0,-1.0638297872340425,-1,-488.0,-109.0,0.04226560565137997,87.0,2.0,28.650793650793652,2024
AMD1-1m,L,2024-11-04 09:41:00-05:00,2024-11-04 09:34:00-05:00,2024-11-04 09:41:00-05:00,17.0,0.14107883817427386,1,-627.0,-1197.0,-0.002218147813112331,216.0,3.0,27.212598425196852,2024
AMD1-1m,S,2024-11-21 09:33:00-05:00,2024-11-21 09:31:00-05:00,2024-11-21 09:33:00-05:00,479.5,3.400709219858156,-1,-537.0,-539.0,-0.02085269331724137,421.0,11.0,27.408163265306122,2024
AMD1-1m,S,2024-11-22 09:51:00-05:00,2024-11-22 09:42:00-05:00,2024-11-22 09:51:00-05:00,-8.0,-0.05423728813559322,-1,-141.0,-660.0,-0.007205140858172528,30.0,2.0,25.52755905511811,2024
AMD1-1m,S,2024-11-25 09:48:00-05:00,2024-11-25 09:39:00-05:00,2024-11-25 09:48:00-05:00,242.0,2.3609756097560974,-1,-455.0,-871.0,-0.009458894314009963,203.0,4.0,24.435185185185187,2024
AMD1-1m,S,2024-11-26 10:17:00-05:00,2024-11-26 09:32:00-05:00,2024-11-26 10:17:00-05:00,-65.0,-0.34946236559139787,-1,-114.0,-70.0,0.0755185504842131,423.0,4.0,16.785714285714285,2024
AMD1-1m,L,2024-11-29 09:36:00-05:00,2024-11-29 09:32:00-05:00,2024-11-29 09:36:00-05:00,181.5,2.2546583850931676,1,-264.0,-458.0,-0.0627678240253426,154.0,3.0,14.622641509433961,2024
AMD1-1m,L,2024-12-03 09:34:00-05:00,2024-12-03 09:30:00-05:00,2024-12-03 09:34:00-05:00,130.0,1.5116279069767442,1,-378.0,-378.0,-0.1285330793223537,474.0,4.0,33.53846153846154,2024
AMD1-1m,S,2024-12-05 09:41:00-05:00,2024-12-05 09:30:00-05:00,2024-12-05 09:41:00-05:00,60.5,0.952755905511811,-1,-36.0,-36.0,0.09262156270959088,204.0,7.0,25.511111111111113,2024
AMD1-1m,L,2024-12-09 09:31:00-05:00,2024-12-09 09:30:00-05:00,2024-12-09 09:31:00-05:00,-97.0,-1.0319148936170213,1,-552.0,-552.0,-0.05682162258080981,653.0,3.0,22.427835051546392,2024
AMD1-1m,S,2024-12-13 10:26:00-05:00,2024-12-13 09:41:00-05:00,2024-12-13 10:26:00-05:00,222.0,1.1269035532994924,-1,-432.0,-1031.0,-0.01691499513613201,269.0,2.0,36.378787878787875,2024
AMD1-1m,S,2024-12-19 09:36:00-05:00,2024-12-19 09:31:00-05:00,2024-12-19 09:36:00-05:00,119.5,0.7091988130563798,-1,-67.0,-87.0,-0.016711223368805615,335.0,7.0,15.317991631799163,2024
AMD1-1m,L,2024-12-30 10:45:00-05:00,2024-12-30 09:33:00-05:00,2024-12-30 10:45:00-05:00,154.5,0.5508021390374331,1,-388.0,-795.0,-0.09267942869629098,288.0,6.0,14.842767295597485,2024
AMD1-1m,S,2025-01-07 09:33:00-05:00,2025-01-07 09:30:00-05:00,2025-01-07 09:33:00-05:00,207.5,2.4411764705882355,-1,-86.0,-81.0,0.050073284298549715,298.0,4.0,21.87272727272727,2025
AMD1-1m,S,2025-01-20 10:10:00-05:00,2025-01-20 09:30:00-05:00,2025-01-20 10:10:00-05:00,21.0,0.16030534351145037,-1,-42.0,-42.0,-0.09252829397792371,184.0,6.0,7.764705882352941,2025
AMD1-1m,L,2025-01-28 09:54:00-05:00,2025-01-28 09:36:00-05:00,2025-01-28 09:54:00-05:00,313.5,1.496420047732697,1,0.0,-679.0,-0.0012872216328306402,260.0,3.0,18.073394495412845,2025
AMD1-1m,S,2025-01-31 09:35:00-05:00,2025-01-31 09:31:00-05:00,2025-01-31 09:35:00-05:00,-99.0,-1.03125,-1,-495.0,-488.0,0.016853384377771535,428.0,6.0,21.59124087591241,2025
AMD1-1m,S,2025-02-03 09:45:00-05:00,2025-02-03 09:38:00-05:00,2025-02-03 09:45:00-05:00,-165.0,-1.0185185185185186,-1,-481.0,22.0,-0.012947804849123041,523.0,8.0,20.940828402366865,2025
AMD1-1m,S,2025-02-07 09:56:00-05:00,2025-02-07 09:31:00-05:00,2025-02-07 09:56:00-05:00,252.5,2.5,-1,-387.0,-519.0,-0.0024939415906588963,413.0,4.0,26.873015873015873,2025
AMD1-1m,S,2025-02-10 09:47:00-05:00,2025-02-10 09:43:00-05:00,2025-02-10 09:47:00-05:00,-57.0,-1.0555555555555556,-1,-346.0,-950.0,-0.06463925531602101,234.0,4.0,17.876288659793815,2025
AMD1-1m,S,2025-02-13 09:37:00-05:00,2025-02-13 09:33:00-05:00,2025-02-13 09:37:00-05:00,-111.0,-1.0277777777777777,-1,-403.0,-1171.0,0.034342656266293375,537.0,4.0,21.765151515151516,2025
AMD1-1m,L,2025-02-19 09:35:00-05:00,2025-02-19 09:32:00-05:00,2025-02-19 09:35:00-05:00,-98.0,-1.0315789473684212,1,-235.0,-679.0,-0.06728736778024287,440.0,5.0,34.38709677419355,2025
AMD1-1m,L,2025-02-21 09:46:00-05:00,2025-02-21 09:41:00-05:00,2025-02-21 09:46:00-05:00,-89.5,-1.0346820809248556,1,-173.0,-1531.0,0.015542182304480512,197.0,1.0,32.367924528301884,2025
AMD1-1m,L,2025-02-26 09:37:00-05:00,2025-02-26 09:30:00-05:00,2025-02-26 09:37:00-05:00,159.5,1.2608695652173914,1,-592.0,-592.0,-0.09315435843871073,362.0,12.0,15.888268156424582,2025
AMD1-1m,S,2025-03-03 09:35:00-05:00,2025-03-03 09:33:00-05:00,2025-03-03 09:35:00-05:00,445.0,3.662551440329218,-1,-140.0,-640.0,-0.07068629597993513,258.0,10.0,14.162790697674419,2025
AMD1-1m,L,2025-03-04 09:36:00-05:00,2025-03-04 09:32:00-05:00,2025-03-04 09:36:00-05:00,-257.5,-1.0117878192534382,1,-241.0,-517.0,0.01540715492973213,468.0,7.0,15.184466019417476,2025
AMD1-1m,L,2025-03-05 09:40:00-05:00,2025-03-05 09:36:00-05:00,2025-03-05 09:40:00-05:00,-224.0,-1.0135746606334841,1,-307.0,-157.0,-0.02959446516325524,975.0,5.0,26.362385321100916,2025
AMD1-1m,L,2025-03-06 09:50:00-05:00,2025-03-06 09:30:00-05:00,2025-03-06 09:50:00-05:00,-130.0,-0.6842105263157895,1,-760.0,-760.0,-0.14489456294414066,309.0,3.0,14.448453608247423,2025
AMD1-1m,L,2025-03-07 09:33:00-05:00,2025-03-07 09:30:00-05:00,2025-03-07 09:33:00-05:00,-132.5,-1.0231660231660231,1,53.0,53.0,-0.07887826767600953,99.0,2.0,13.598984771573605,2025
AMD1-1m,L,2025-03-10 09:31:00-04:00,2025-03-10 09:30:00-04:00,2025-03-10 09:31:00-04:00,-82.5,-1.0377358490566038,1,-271.0,-271.0,-0.10474995917563115,-126.0,3.0,18.13131313131313,2025
AMD1-1m,S,2025-03-14 10:12:00-04:00,2025-03-14 09:33:00-04:00,2025-03-14 10:12:00-04:00,-293.5,-1.0103270223752152,-1,-508.0,-941.0,-0.01173659645914115,200.0,3.0,21.072,2025
AMD1-1m,S,2025-03-19 09:34:00-04:00,2025-03-19 09:30:00-04:00,2025-03-19 09:34:00-04:00,-91.5,-1.0338983050847457,-1,112.0,112.0,0.22722361496560994,51.0,4.0,3.1825396825396823,2025
AMD1-1m,S,2025-03-24 09:44:00-04:00,2025-03-24 09:38:00-04:00,2025-03-24 09:44:00-04:00,-113.5,-1.0271493212669682,-1,-343.0,-1267.0,0.02670207871975295,107.0,5.0,12.43362831858407,2025
AMD1-1m,L,2025-03-26 09:35:00-04:00,2025-03-26 09:33:00-04:00,2025-03-26 09:35:00-04:00,-88.0,-1.035294117647059,1,-426.0,-196.0,0.013044053230660695,265.0,3.0,21.35514018691589,2025
AMD1-1m,S,2025-04-08 09:31:00-04:00,2025-04-08 09:30:00-04:00,2025-04-08 09:31:00-04:00,-146.5,-1.0209059233449478,-1,-471.0,-471.0,-0.17787328949927378,28.0,5.0,18.330434782608695,2025
AMD1-1m,S,2025-04-28 09:33:00-04:00,2025-04-28 09:31:00-04:00,2025-04-28 09:33:00-04:00,-121.0,-1.0254237288135593,-1,298.0,348.0,0.09263725534014294,29.0,5.0,19.630872483221477,2025
AMD1-1m,L,2025-04-30 10:13:00-04:00,2025-04-30 09:37:00-04:00,2025-04-30 10:13:00-04:00,395.5,1.4303797468354431,1,-354.0,-157.0,0.05957263005073656,253.0,3.0,24.510416666666668,2025
AMD1-1m,L,2025-05-06 09:31:00-04:00,2025-05-06 09:30:00-04:00,2025-05-06 09:31:00-04:00,-79.0,-1.0394736842105263,1,-326.0,-326.0,-0.144915411989879,201.0,3.0,18.782258064516128,2025
AMD1-1m,L,2025-05-20 09:38:00-04:00,2025-05-20 09:38:00-04:00,2025-05-20 09:38:00-04:00,-79.5,-1.0392156862745099,1,157.0,327.0,0.0769731460564909,157.0,3.0,16.913333333333334,2025
AMD1-1m,S,2025-05-26 09:54:00-04:00,2025-05-26 09:33:00-04:00,2025-05-26 09:54:00-04:00,20.0,0.4,-1,-156.0,-369.0,-0.22361992337164752,78.0,1.0,7.310344827586207,2025
AMD1-1m,S,2025-05-28 09:45:00-04:00,2025-05-28 09:39:00-04:00,2025-05-28 09:45:00-04:00,149.0,1.7126436781609196,-1,-737.0,-900.0,-0.00034088670182085695,412.0,2.0,24.895238095238096,2025
AMD1-1m,S,2025-06-03 09:32:00-04:00,2025-06-03 09:30:00-04:00,2025-06-03 09:32:00-04:00,-112.5,-1.0273972602739727,-1,13.0,13.0,0.056620318873196795,153.0,3.0,19.33606557377049,2025
AMD1-1m,S,2025-06-04 09:43:00-04:00,2025-06-04 09:36:00-04:00,2025-06-04 09:43:00-04:00,201.0,2.7346938775510203,-1,-223.0,-699.0,-0.022773912168892588,189.0,3.0,14.401869158878505,2025
AMD1-1m,S,2025-06-20 09:55:00-04:00,2025-06-20 09:35:00-04:00,2025-06-20 09:55:00-04:00,373.5,1.970976253298153,-1,-237.0,-262.0,-0.01455540512603644,-21.0,4.0,19.06779661016949,2025
AMD1-1m,S,2025-06-25 10:12:00-04:00,2025-06-25 09:30:00-04:00,2025-06-25 10:12:00-04:00,68.0,0.5690376569037657,-1,-59.0,-60.0,0.06368204513724102,-25.0,1.0,25.75,2025
AMD1-1m,S,2025-07-10 09:31:00-04:00,2025-07-10 09:30:00-04:00,2025-07-10 09:31:00-04:00,157.0,2.434108527131783,-1,-48.0,-50.0,0.05719522539868452,180.0,2.0,27.511111111111113,2025
AMD1-1m,S,2025-07-14 09:40:00-04:00,2025-07-14 09:30:00-04:00,2025-07-14 09:40:00-04:00,-128.0,-1.024,-1,572.0,572.0,0.1198251430414797,188.0,5.0,17.57894736842105,2025
AMD1-1m,S,2025-07-15 09:32:00-04:00,2025-07-15 09:30:00-04:00,2025-07-15 09:32:00-04:00,57.5,0.9126984126984127,-1,-32.0,-32.0,0.03988379716715573,91.0,3.0,27.139130434782608,2025
AMD1-1m,S,2025-07-16 09:31:00-04:00,2025-07-16 09:30:00-04:00,2025-07-16 09:31:00-04:00,235.0,2.7325581395348837,-1,266.0,266.0,0.16298506757854764,335.0,4.0,40.43269230769231,2025
AMD1-1m,L,2025-07-25 09:49:00-04:00,2025-07-25 09:37:00-04:00,2025-07-25 09:49:00-04:00,76.0,0.7004608294930875,1,-374.0,-425.0,-0.025303129705342202,246.0,2.0,36.2,2025
AMD1-1m,L,2025-07-28 09:35:00-04:00,2025-07-28 09:30:00-04:00,2025-07-28 09:35:00-04:00,-74.0,-1.0422535211267605,1,273.0,273.0,-0.010628327789163637,164.0,2.0,44.17777777777778,2025
AMD1-1m,S,2025-07-29 09:47:00-04:00,2025-07-29 09:30:00-04:00,2025-07-29 09:47:00-04:00,215.5,2.6604938271604937,-1,-609.0,-609.0,-0.06565774192283105,42.0,2.0,24.93617021276596,2025
AMD1-1m,L,2025-07-31 09:56:00-04:00,2025-07-31 09:31:00-04:00,2025-07-31 09:56:00-04:00,-171.5,-1.0178041543026706,1,-474.0,-1613.0,-0.06470603633940672,169.0,1.0,23.405797101449274,2025
AMD1-1m,S,2025-08-06 09:36:00-04:00,2025-08-06 09:35:00-04:00,2025-08-06 09:36:00-04:00,-131.0,-1.0234375,-1,67.0,-445.0,-0.02743085545714449,550.0,5.0,14.880829015544041,2025
AMD1-1m,S,2025-08-07 09:42:00-04:00,2025-08-07 09:40:00-04:00,2025-08-07 09:42:00-04:00,-82.0,-1.0379746835443038,-1,-328.0,-1754.0,-0.06187775937981653,449.0,7.0,16.058441558441558,2025
AMD1-1m,S,2025-08-13 09:55:00-04:00,2025-08-13 09:30:00-04:00,2025-08-13 09:55:00-04:00,187.5,1.7605633802816902,-1,551.0,551.0,0.12966101791164564,797.0,6.0,22.335443037974684,2025
AMD1-1m,L,2025-08-21 09:33:00-04:00,2025-08-21 09:30:00-04:00,2025-08-21 09:33:00-04:00,-146.5,-1.0209059233449478,1,-612.0,-612.0,-0.04213330039221733,232.0,5.0,23.955223880597014,2025
AMD1-1m,L,2025-08-25 09:59:00-04:00,2025-08-25 09:31:00-04:00,2025-08-25 09:59:00-04:00,178.0,1.1866666666666668,1,-314.0,20.0,0.027642596873745613,85.0,3.0,30.071428571428573,2025
AMD1-1m,S,2025-08-28 09:49:00-04:00,2025-08-28 09:30:00-04:00,2025-08-28 09:49:00-04:00,-175.0,-1.0174418604651163,-1,-2627.0,-2627.0,-0.21334864564958594,292.0,3.0,22.359550561797754,2025
AMD1-1m,L,2025-09-02 09:35:00-04:00,2025-09-02 09:30:00-04:00,2025-09-02 09:35:00-04:00,-118.0,-0.6413043478260869,1,150.0,150.0,0.14234493784419572,141.0,5.0,18.737089201877936,2025
AMD1-1m,S,2025-09-04 09:37:00-04:00,2025-09-04 09:34:00-04:00,2025-09-04 09:37:00-04:00,138.5,1.4578947368421054,-1,-304.0,-837.0,0.012158324150320775,262.0,2.0,26.633663366336634,2025
AMD1-1m,S,2025-09-05 09:33:00-04:00,2025-09-05 09:30:00-04:00,2025-09-05 09:33:00-04:00,307.0,2.7288888888888887,-1,225.0,225.0,0.0798963153602043,50.0,2.0,21.606299212598426,2025
AMD1-1m,S,2025-09-11 09:36:00-04:00,2025-09-11 09:30:00-04:00,2025-09-11 09:36:00-04:00,-96.0,-1.032258064516129,-1,44.0,44.0,0.08535421372000543,772.0,8.0,27.48427672955975,2025
AMD1-1m,S,2025-09-12 09:32:00-04:00,2025-09-12 09:30:00-04:00,2025-09-12 09:32:00-04:00,-69.5,-1.0451127819548873,-1,-142.0,-142.0,0.011095234586502464,138.0,2.0,33.791044776119406,2025
AMD1-1m,L,2025-09-25 10:10:00-04:00,2025-09-25 09:30:00-04:00,2025-09-25 10:10:00-04:00,206.5,0.64937106918239,1,-410.0,-410.0,0.029659247781453152,185.0,8.0,27.1953125,2025
AMD1-1m,L,2025-09-30 09:44:00-04:00,2025-09-30 09:37:00-04:00,2025-09-30 09:44:00-04:00,-117.5,-1.0262008733624455,1,-402.0,-1775.0,-0.0505798661667627,357.0,4.0,23.796116504854368,2025
AMD1-1m,S,2025-10-10 09:49:00-04:00,2025-10-10 09:37:00-04:00,2025-10-10 09:49:00-04:00,205.0,3.082706766917293,-1,-747.0,-430.0,0.04092277836729411,564.0,7.0,20.065359477124183,2025
AMD1-1m,L,2025-10-14 09:39:00-04:00,2025-10-14 09:37:00-04:00,2025-10-14 09:39:00-04:00,-83.0,-1.0375,1,-142.0,-764.0,0.009435823134472752,140.0,2.0,29.90277777777778,2025
AMD1-1m,S,2025-10-16 09:40:00-04:00,2025-10-16 09:31:00-04:00,2025-10-16 09:40:00-04:00,-134.5,-1.0228136882129277,-1,-454.0,-416.0,-0.02832330645045877,264.0,4.0,21.755725190839694,2025
AMD1-1m,L,2025-10-21 10:19:00-04:00,2025-10-21 09:41:00-04:00,2025-10-21 10:19:00-04:00,-125.0,-1.0245901639344261,1,-514.0,-756.0,-0.052536168023030835,92.0,3.0,29.3,2025
AMD1-1m,L,2025-10-22 09:39:00-04:00,2025-10-22 09:33:00-04:00,2025-10-22 09:39:00-04:00,-110.0,-1.02803738317757,1,-541.0,-886.0,-0.01837248707924638,483.0,10.0,24.925233644859812,2025
AMD1-1m,S,2025-10-27 09:35:00-04:00,2025-10-27 09:30:00-04:00,2025-10-27 09:35:00-04:00,-105.5,-1.0292682926829269,-1,-265.0,-265.0,0.0772765210182434,208.0,7.0,38.03478260869565,2025
AMD1-1m,S,2025-10-28 09:35:00-04:00,2025-10-28 09:30:00-04:00,2025-10-28 09:35:00-04:00,-47.5,-0.4797979797979798,-1,166.0,166.0,0.041744560700550486,377.0,8.0,20.894736842105264,2025
AMD1-1m,L,2025-10-31 10:36:00-04:00,2025-10-31 09:42:00-04:00,2025-10-31 10:36:00-04:00,-167.0,-1.0182926829268293,1,-277.0,-1679.0,0.007431479085668095,237.0,4.0,25.45,2025
AMD1-1m,S,2025-11-03 09:34:00-05:00,2025-11-03 09:30:00-05:00,2025-11-03 09:34:00-05:00,273.0,4.333333333333333,-1,150.0,150.0,0.036387107932154814,382.0,5.0,23.779661016949152,2025
AMD1-1m,L,2025-11-06 09:45:00-05:00,2025-11-06 09:41:00-05:00,2025-11-06 09:45:00-05:00,-117.0,-1.0263157894736843,1,-483.0,-1119.0,0.004994413529015092,525.0,4.0,18.803571428571427,2025
AMD1-1m,L,2025-11-14 09:35:00-05:00,2025-11-14 09:32:00-05:00,2025-11-14 09:35:00-05:00,878.5,4.907821229050279,1,-327.0,-256.0,0.05326024217328565,659.0,3.0,15.579804560260586,2025
AMD1-1m,L,2025-11-17 09:31:00-05:00,2025-11-17 09:30:00-05:00,2025-11-17 09:31:00-05:00,-117.5,-1.0262008733624455,1,-84.0,-84.0,-0.04655471750328302,515.0,8.0,21.10648148148148,2025
AMD1-1m,S,2025-11-26 09:38:00-05:00,2025-11-26 09:30:00-05:00,2025-11-26 09:38:00-05:00,-137.0,-1.0223880597014925,-1,-612.0,-612.0,0.00973831991218388,-355.0,2.0,40.08661417322835,2025
AMD1-1m,S,2025-12-05 09:39:00-05:00,2025-12-05 09:31:00-05:00,2025-12-05 09:39:00-05:00,-97.0,-1.0319148936170213,-1,-229.0,-296.0,0.11387862352821801,558.0,8.0,15.251612903225807,2025
AMD1-1m,L,2025-12-09 09:35:00-05:00,2025-12-09 09:31:00-05:00,2025-12-09 09:35:00-05:00,211.0,2.511904761904762,1,-336.0,-469.0,-0.03159177435200087,143.0,2.0,21.090225563909776,2025
AMD1-1m,L,2025-12-12 09:31:00-05:00,2025-12-12 09:30:00-05:00,2025-12-12 09:31:00-05:00,-98.5,-1.031413612565445,1,321.0,321.0,0.0574538782307111,-244.0,3.0,26.272300469483568,2025
AMD1-1m,S,2025-12-15 09:33:00-05:00,2025-12-15 09:30:00-05:00,2025-12-15 09:33:00-05:00,420.5,3.1148148148148147,-1,364.0,364.0,0.047630185069251485,730.0,8.0,12.518072289156626,2025
AMD1-1m,S,2025-12-18 09:35:00-05:00,2025-12-18 09:30:00-05:00,2025-12-18 09:35:00-05:00,-180.5,-1.0169014084507042,-1,-131.0,-131.0,0.07230231734310325,328.0,7.0,24.437956204379564,2025
AMD1-1m,S,2025-12-22 09:33:00-05:00,2025-12-22 09:31:00-05:00,2025-12-22 09:33:00-05:00,187.0,1.355072463768116,-1,-312.0,-195.0,0.004805925786292246,500.0,5.0,23.201923076923077,2025
AMD1-1m,S,2025-12-26 09:37:00-05:00,2025-12-26 09:36:00-05:00,2025-12-26 09:37:00-05:00,-55.0,-1.0576923076923077,-1,-176.0,-233.0,0.010979977023558421,299.0,4.0,14.553719008264462,2025
AMD1-1m,S,2026-01-06 09:40:00-05:00,2026-01-06 09:30:00-05:00,2026-01-06 09:40:00-05:00,-111.5,-1.0276497695852536,-1,-258.0,-258.0,0.05361847370274337,363.0,4.0,21.369565217391305,2026
AMD1-1m,S,2026-01-07 10:00:00-05:00,2026-01-07 09:41:00-05:00,2026-01-07 10:00:00-05:00,-103.5,-1.0298507462686568,-1,-930.0,-2103.0,-0.017793205372887165,103.0,5.0,17.120218579234972,2026
AMD1-1m,L,2026-01-14 09:33:00-05:00,2026-01-14 09:31:00-05:00,2026-01-14 09:33:00-05:00,-159.0,-1.0192307692307692,1,-555.0,-599.0,-0.005126183536888734,590.0,4.0,22.552301255230127,2026
AMD1-1m,S,2026-01-16 09:42:00-05:00,2026-01-16 09:30:00-05:00,2026-01-16 09:42:00-05:00,260.5,2.336322869955157,-1,189.0,189.0,0.04154936450130771,51.0,8.0,34.81818181818182,2026
AMD1-1m,L,2026-01-19 09:51:00-05:00,2026-01-19 09:35:00-05:00,2026-01-19 09:51:00-05:00,194.0,2.3515151515151516,1,-275.0,-521.0,0.009815730280831353,58.0,7.0,11.11111111111111,2026
AMD1-1m,L,2026-02-04 09:35:00-05:00,2026-02-04 09:30:00-05:00,2026-02-04 09:35:00-05:00,-233.5,-1.0130151843817787,1,-364.0,-364.0,-0.07006491843905027,201.0,6.0,14.185714285714285,2026
AMD1-1m,L,2026-02-05 09:34:00-05:00,2026-02-05 09:30:00-05:00,2026-02-05 09:34:00-05:00,-326.5,-1.009273570324575,1,64.0,64.0,0.03551601283407674,480.0,6.0,9.517094017094017,2026
AMD1-1m,S,2026-02-06 10:01:00-05:00,2026-02-06 09:34:00-05:00,2026-02-06 10:01:00-05:00,-335.0,-1.0090361445783131,-1,52.0,-258.0,0.04490392441700598,160.0,3.0,17.577142857142857,2026
AMD1-1m,L,2026-02-09 09:37:00-05:00,2026-02-09 09:30:00-05:00,2026-02-09 09:37:00-05:00,515.0,1.9360902255639099,1,-595.0,-595.0,-0.080048187409466,284.0,5.0,16.441860465116278,2026
AMD1-1m,S,2026-02-11 09:34:00-05:00,2026-02-11 09:30:00-05:00,2026-02-11 09:34:00-05:00,474.5,2.956386292834891,-1,-152.0,-152.0,0.11341025685678176,447.0,7.0,13.299180327868852,2026
AMD1-1m,L,2026-02-13 09:43:00-05:00,2026-02-13 09:41:00-05:00,2026-02-13 09:43:00-05:00,350.5,1.6004566210045663,1,91.0,-387.0,0.007336872575562215,533.0,4.0,13.10483870967742,2026
AMD1-1m,L,2026-02-16 09:56:00-05:00,2026-02-16 09:30:00-05:00,2026-02-16 09:56:00-05:00,-182.0,-1.0167597765363128,1,129.0,129.0,0.05310591842185172,131.0,3.0,9.78688524590164,2026
AMD1-1m,L,2026-02-19 09:53:00-05:00,2026-02-19 09:35:00-05:00,2026-02-19 09:53:00-05:00,-92.5,-0.3714859437751004,1,-431.0,-460.0,-0.01936981095857021,211.0,5.0,19.29,2026
AMD1-1m,L,2026-02-20 09:31:00-05:00,2026-02-20 09:30:00-05:00,2026-02-20 09:31:00-05:00,486.0,3.782101167315175,1,175.0,175.0,0.008366265570861106,78.0,3.0,24.38095238095238,2026
AMD1-1m,L,2026-02-27 09:45:00-05:00,2026-02-27 09:43:00-05:00,2026-02-27 09:45:00-05:00,273.0,1.744408945686901,1,-360.0,126.0,0.00580552960988214,58.0,3.0,15.182222222222222,2026
AMD1-1m,L,2026-03-06 09:38:00-05:00,2026-03-06 09:36:00-05:00,2026-03-06 09:38:00-05:00,371.0,2.4327868852459016,1,-266.0,-398.0,-0.006991296174493162,479.0,5.0,10.517605633802816,2026
AMD1-1m,S,2026-03-09 09:37:00-04:00,2026-03-09 09:30:00-04:00,2026-03-09 09:37:00-04:00,-229.5,-1.0132450331125828,-1,-1015.0,-1015.0,-0.08866480980534773,309.0,6.0,13.150943396226415,2026
AMD1-1m,S,2026-03-13 09:59:00-04:00,2026-03-13 09:43:00-04:00,2026-03-13 09:59:00-04:00,657.5,4.228295819935691,-1,-227.0,-665.0,0.020928757998176895,112.0,3.0,10.296296296296296,2026
